Key type,Value type,Number of keys,Algorithm,Trial,Number of bits,Construction time (s),Serial evaluation time (s),Parallel evaluation time (s)
m,h,20000000,PTHash;8;0.98;dictionary-dictionary;1,0,230574936,8.28124,0.942631,0.0984811
m,h,20000000,PTHash;8;0.98;dictionary-dictionary;1,1,230574744,8.31085,0.945466,0.0956987
m,h,20000000,PTHash;8;0.98;dictionary-dictionary;1,2,230574872,8.26271,0.941126,0.0961619
m,h,20000000,PTHash;8;0.98;dictionary-dictionary;1,3,230575000,8.29543,0.939975,0.0966611
m,h,20000000,PTHash;8;0.98;dictionary-dictionary;1,4,230574872,8.24228,0.939262,0.0963885
m,m,20000000,AceHash;4;0.8;1;1;1;0,0,1640176984,2.29901,0.502365,0.0607812
m,m,20000000,AceHash;4;0.8;1;1;1;0,1,1640176984,2.30674,0.501207,0.0613745
m,m,20000000,AceHash;4;0.8;1;1;1;0,2,1640176984,2.30137,0.500777,0.0622178
m,m,20000000,AceHash;4;0.8;1;1;1;0,3,1640176984,2.30439,0.500723,0.0618303
m,m,20000000,AceHash;4;0.8;1;1;1;0,4,1640176984,2.30127,0.500074,0.0616148
m,m,20000000,AceHash;2.5;1;1;1;1;0,0,1349501672,2.83669,0.557158,0.0619385
m,m,20000000,AceHash;2.5;1;1;1;1;0,1,1349501672,3.03914,0.557632,0.0636845
m,m,20000000,AceHash;2.5;1;1;1;1;0,2,1349501672,3.03146,0.559623,0.0617614
m,m,20000000,AceHash;2.5;1;1;1;1;0,3,1349501672,3.03819,0.559263,0.0616136
m,m,20000000,AceHash;2.5;1;1;1;1;0,4,1349501672,3.03529,0.557883,0.062256
m,m,20000000,std::unordered_map,0,0,2.85182,1.01378,0.0959247
m,m,20000000,std::unordered_map,1,0,2.66666,1.01627,0.0953328
m,m,20000000,std::unordered_map,2,0,2.4978,1.01293,0.0945313
m,m,20000000,std::unordered_map,3,0,2.50726,1.01628,0.0938204
m,m,20000000,std::unordered_map,4,0,2.49775,1.01674,0.0971478
m,m,20000000,absl::flat_hash_map,0,0,2.9389,0.869704,0.0995092
m,m,20000000,absl::flat_hash_map,1,0,2.93613,0.87052,0.0996843
m,m,20000000,absl::flat_hash_map,2,0,2.93927,0.871067,0.0980168
m,m,20000000,absl::flat_hash_map,3,0,2.94157,0.866278,0.0977559
m,m,20000000,absl::flat_hash_map,4,0,2.93558,0.86764,0.0993193
m,m,20000000,VectorMap;0.6,0,4266666752,3.42669,0.931661,0.0950516
m,m,20000000,VectorMap;0.6,1,4266666752,3.42241,0.936535,0.0948179
m,m,20000000,VectorMap;0.6,2,4266666752,3.42649,0.934829,0.0939869
m,m,20000000,VectorMap;0.6,3,4266666752,3.4237,0.937673,0.0944611
m,m,20000000,VectorMap;0.6,4,4266666752,3.42289,0.934616,0.0937375
m,m,20000000,VectorMap;0.7,0,3657142912,3.36827,1.12617,0.110473
m,m,20000000,VectorMap;0.7,1,3657142912,3.36985,1.12295,0.108007
m,m,20000000,VectorMap;0.7,2,3657142912,3.369,1.12375,0.110467
m,m,20000000,VectorMap;0.7,3,3657142912,3.36906,1.12662,0.107374
m,m,20000000,VectorMap;0.7,4,3657142912,3.37281,1.12915,0.107393
m,m,20000000,VectorMap;0.8,0,3200000000,3.33059,1.32016,0.125249
m,m,20000000,VectorMap;0.8,1,3200000000,3.33321,1.31925,0.127145
m,m,20000000,VectorMap;0.8,2,3200000000,3.33133,1.31645,0.125166
m,m,20000000,VectorMap;0.8,3,3200000000,3.33092,1.31884,0.12586
m,m,20000000,VectorMap;0.8,4,3200000000,3.33428,1.31717,0.1241
m,m,20000000,BBHash;2;0,0,1354196480,4.24677,2.17387,0.164677
m,m,20000000,BBHash;2;0,1,1354196480,4.24056,2.17621,0.165341
m,m,20000000,BBHash;2;0,2,1354196480,4.36404,2.17552,0.166332
m,m,20000000,BBHash;2;0,3,1354196480,4.36659,2.18211,0.167713
m,m,20000000,BBHash;2;0,4,1354196480,4.38139,2.17185,0.166016
m,m,20000000,BBHash;5;0,0,1417412032,4.41968,2.41283,0.168363
m,m,20000000,BBHash;5;0,1,1417412032,4.48946,2.41062,0.169353
m,m,20000000,BBHash;5;0,2,1417412032,4.46546,2.4117,0.165378
m,m,20000000,BBHash;5;0,3,1417412032,4.45091,2.41312,0.167516
m,m,20000000,BBHash;5;0,4,1417412032,4.46487,2.41254,0.166135
m,m,20000000,PTHash;5;0.8;dictionary-dictionary;0,0,1640008512,8.56593,0.864754,0.0918064
m,m,20000000,PTHash;5;0.8;dictionary-dictionary;0,1,1641245056,8.61658,0.867329,0.0914778
m,m,20000000,PTHash;5;0.8;dictionary-dictionary;0,2,1640007872,8.55926,0.86352,0.0916478
m,m,20000000,PTHash;5;0.8;dictionary-dictionary;0,3,1640007936,8.53659,0.865526,0.0944792
m,m,20000000,PTHash;5;0.8;dictionary-dictionary;0,4,1640008512,8.58342,0.866346,0.0941159
m,m,20000000,PTHash;8;0.98;dictionary-dictionary;1,0,1373432064,8.5652,1.00191,0.0965112
m,m,20000000,PTHash;8;0.98;dictionary-dictionary;1,1,1373431936,8.58194,1.00496,0.0957079
m,m,20000000,PTHash;8;0.98;dictionary-dictionary;1,2,1373431872,8.57846,1.00362,0.0961745
m,m,20000000,PTHash;8;0.98;dictionary-dictionary;1,3,1373431936,8.56111,1.0013,0.0947491
m,m,20000000,PTHash;8;0.98;dictionary-dictionary;1,4,1373432064,8.55468,1.01019,0.0959784
m,h,50000000,AceHash;4;0.8;1;1;1;0,0,600431536,6.85846,1.25523,0.133957
m,h,50000000,AceHash;4;0.8;1;1;1;0,1,600431536,6.87615,1.25476,0.133523
m,h,50000000,AceHash;4;0.8;1;1;1;0,2,600431536,6.86232,1.25645,0.132383
m,h,50000000,AceHash;4;0.8;1;1;1;0,3,600431536,6.87285,1.25461,0.132049
m,h,50000000,AceHash;4;0.8;1;1;1;0,4,600431536,6.86133,1.25456,0.133123
m,h,50000000,AceHash;2.5;1;1;1;1;0,0,573721880,8.6871,1.37819,0.148171
m,h,50000000,AceHash;2.5;1;1;1;1;0,1,573721880,8.68503,1.37522,0.145305
m,h,50000000,AceHash;2.5;1;1;1;1;0,2,573721880,8.69403,1.37638,0.14789
m,h,50000000,AceHash;2.5;1;1;1;1;0,3,573721880,8.69676,1.37562,0.14779
m,h,50000000,AceHash;2.5;1;1;1;1;0,4,573721880,8.67979,1.37649,0.146441
m,h,50000000,std::unordered_map,0,0,6.91045,2.73585,0.24043
m,h,50000000,std::unordered_map,1,0,6.47513,2.72808,0.241414
m,h,50000000,std::unordered_map,2,0,6.48058,2.72653,0.242554
m,h,50000000,std::unordered_map,3,0,6.47376,2.72184,0.242392
m,h,50000000,std::unordered_map,4,0,6.47474,2.72836,0.241214
m,h,50000000,absl::flat_hash_map,0,0,7.90148,2.46993,0.260252
m,h,50000000,absl::flat_hash_map,1,0,7.88882,2.47026,0.258499
m,h,50000000,absl::flat_hash_map,2,0,7.88538,2.46606,0.25985
m,h,50000000,absl::flat_hash_map,3,0,7.89405,2.46531,0.258497
m,h,50000000,absl::flat_hash_map,4,0,7.88544,2.46669,0.259531
m,h,50000000,VectorMap;0.6,0,10666666752,9.66209,2.40797,0.224112
m,h,50000000,VectorMap;0.6,1,10666666752,9.65977,2.4079,0.229261
m,h,50000000,VectorMap;0.6,2,10666666752,9.66119,2.40794,0.227646
m,h,50000000,VectorMap;0.6,3,10666666752,9.67204,2.40646,0.225532
m,h,50000000,VectorMap;0.6,4,10666666752,9.68263,2.40747,0.228649
m,h,50000000,VectorMap;0.7,0,9142857216,9.31343,2.80162,0.258226
m,h,50000000,VectorMap;0.7,1,9142857216,9.32491,2.8021,0.260798
m,h,50000000,VectorMap;0.7,2,9142857216,9.31607,2.79895,0.25788
m,h,50000000,VectorMap;0.7,3,9142857216,9.31682,2.80386,0.259968
m,h,50000000,VectorMap;0.7,4,9142857216,9.33134,2.79803,0.260598
m,h,50000000,VectorMap;0.8,0,8000000000,9.10362,3.25216,0.297003
m,h,50000000,VectorMap;0.8,1,8000000000,9.09768,3.25072,0.296418
m,h,50000000,VectorMap;0.8,2,8000000000,9.09766,3.24707,0.298661
m,h,50000000,VectorMap;0.8,3,8000000000,9.10634,3.24543,0.298584
m,h,50000000,VectorMap;0.8,4,8000000000,9.1043,3.24563,0.298147
m,h,50000000,BBHash;2;0,0,585484992,16.4935,7.78848,0.529798
m,h,50000000,BBHash;2;0,1,585484992,16.5556,7.93198,0.532163
m,h,50000000,BBHash;2;0,2,585484992,16.5996,7.93878,0.530302
m,h,50000000,BBHash;2;0,3,585484992,16.5967,7.93688,0.531987
m,h,50000000,BBHash;2;0,4,585484992,16.6394,7.95749,0.530181
m,h,50000000,BBHash;5;0,0,743523712,15.1758,7.44774,0.503851
m,h,50000000,BBHash;5;0,1,743523712,15.3349,7.43609,0.503723
m,h,50000000,BBHash;5;0,2,743523712,15.3648,7.44035,0.505558
m,h,50000000,BBHash;5;0,3,743523712,15.2503,7.44313,0.5051
m,h,50000000,BBHash;5;0,4,743523712,15.285,7.43586,0.503874
m,h,50000000,PTHash;5;0.8;dictionary-dictionary;0,0,597767936,24.5439,2.69255,0.228759
m,h,50000000,PTHash;5;0.8;dictionary-dictionary;0,1,597767872,24.5614,2.68829,0.229467
m,h,50000000,PTHash;5;0.8;dictionary-dictionary;0,2,597768000,24.5409,2.68755,0.229732
m,h,50000000,PTHash;5;0.8;dictionary-dictionary;0,3,597768064,24.4764,2.68973,0.231196
m,h,50000000,PTHash;5;0.8;dictionary-dictionary;0,4,597768064,24.4638,2.68623,0.230498
m,h,50000000,PTHash;8;0.98;dictionary-dictionary;1,0,579096896,24.9444,3.07494,0.276273
m,h,50000000,PTHash;8;0.98;dictionary-dictionary;1,1,579097024,24.9866,3.07689,0.279225
m,h,50000000,PTHash;8;0.98;dictionary-dictionary;1,2,579097344,25.0248,3.08131,0.277721
m,h,50000000,PTHash;8;0.98;dictionary-dictionary;1,3,579096704,24.9553,3.08086,0.278494
m,h,50000000,PTHash;8;0.98;dictionary-dictionary;1,4,579097280,24.9107,3.07754,0.277277
m,m,50000000,AceHash;4;0.8;1;1;1;0,0,4100429808,7.90879,1.56375,0.161272
m,m,50000000,AceHash;4;0.8;1;1;1;0,1,4100429808,7.91092,1.56469,0.160091
m,m,50000000,AceHash;4;0.8;1;1;1;0,2,4100429808,7.91016,1.56378,0.159603
m,m,50000000,AceHash;4;0.8;1;1;1;0,3,4100429808,7.90721,1.5638,0.160589
m,m,50000000,AceHash;4;0.8;1;1;1;0,4,4100429808,7.90753,1.56599,0.159869
m,m,50000000,AceHash;2.5;1;1;1;1;0,0,3373703696,9.65542,1.67435,0.174142
m,m,50000000,AceHash;2.5;1;1;1;1;0,1,3373703696,10.2675,1.67811,0.17478
m,m,50000000,AceHash;2.5;1;1;1;1;0,2,3373703696,10.2619,1.67753,0.17334
m,m,50000000,AceHash;2.5;1;1;1;1;0,3,3373703696,10.268,1.67954,0.173575
m,m,50000000,AceHash;2.5;1;1;1;1;0,4,3373703696,10.2744,1.68093,0.174544
m,m,50000000,std::unordered_map,0,0,7.66858,2.74952,0.237112
m,m,50000000,std::unordered_map,1,0,7.13233,2.73052,0.235869
m,m,50000000,std::unordered_map,2,0,6.71391,2.73156,0.234723
m,m,50000000,std::unordered_map,3,0,6.70356,2.72904,0.237443
m,m,50000000,std::unordered_map,4,0,6.70308,2.74544,0.236991
m,m,50000000,absl::flat_hash_map,0,0,8.04157,2.37739,0.256339
m,m,50000000,absl::flat_hash_map,1,0,8.04663,2.3713,0.255718
m,m,50000000,absl::flat_hash_map,2,0,8.03031,2.37083,0.256065
m,m,50000000,absl::flat_hash_map,3,0,8.04179,2.37022,0.25572
m,m,50000000,absl::flat_hash_map,4,0,8.04373,2.37597,0.256246
m,m,50000000,VectorMap;0.6,0,10666666752,9.8583,2.40131,0.230666
m,m,50000000,VectorMap;0.6,1,10666666752,9.85988,2.40205,0.231868
m,m,50000000,VectorMap;0.6,2,10666666752,9.87313,2.40822,0.231192
m,m,50000000,VectorMap;0.6,3,10666666752,9.85863,2.41282,0.230671
m,m,50000000,VectorMap;0.6,4,10666666752,9.85896,2.40398,0.233149
m,m,50000000,VectorMap;0.7,0,9142857216,9.50924,2.88897,0.269272
m,m,50000000,VectorMap;0.7,1,9142857216,9.49641,2.89381,0.269243
m,m,50000000,VectorMap;0.7,2,9142857216,9.49757,2.88898,0.272962
m,m,50000000,VectorMap;0.7,3,9142857216,9.48675,2.89942,0.272471
m,m,50000000,VectorMap;0.7,4,9142857216,9.48323,2.89221,0.271792
m,m,50000000,VectorMap;0.8,0,8000000000,9.25809,3.39674,0.313385
m,m,50000000,VectorMap;0.8,1,8000000000,9.25622,3.40079,0.312999
m,m,50000000,VectorMap;0.8,2,8000000000,9.26923,3.40574,0.314182
m,m,50000000,VectorMap;0.8,3,8000000000,9.25978,3.40223,0.315885
m,m,50000000,VectorMap;0.8,4,8000000000,9.26589,3.40509,0.315105
m,m,50000000,BBHash;2;0,0,3385484992,16.889,8.44903,0.552819
m,m,50000000,BBHash;2;0,1,3385484992,16.8485,8.45622,0.554531
m,m,50000000,BBHash;2;0,2,3385484992,17.1087,8.44838,0.555408
m,m,50000000,BBHash;2;0,3,3385484992,17.0772,8.44688,0.55372
m,m,50000000,BBHash;2;0,4,3385484992,17.0622,8.45349,0.553947
m,m,50000000,BBHash;5;0,0,3543523712,15.226,8.12691,0.542497
m,m,50000000,BBHash;5;0,1,3543523712,15.246,8.11852,0.543776
m,m,50000000,BBHash;5;0,2,3543523712,15.1565,8.12507,0.543582
m,m,50000000,BBHash;5;0,3,3543523712,15.289,8.12119,0.541728
m,m,50000000,BBHash;5;0,4,3543523712,15.2183,8.12265,0.544925
m,m,50000000,PTHash;5;0.8;dictionary-dictionary;0,0,4097768640,26.6651,2.95322,0.242476
m,m,50000000,PTHash;5;0.8;dictionary-dictionary;0,1,4097768192,26.4117,2.95103,0.241077
m,m,50000000,PTHash;5;0.8;dictionary-dictionary;0,2,4097768128,26.5703,2.94973,0.240436
m,m,50000000,PTHash;5;0.8;dictionary-dictionary;0,3,4097767360,26.4745,2.94969,0.243251
m,m,50000000,PTHash;5;0.8;dictionary-dictionary;0,4,4097768704,26.4273,2.95016,0.242809
m,m,50000000,PTHash;8;0.98;dictionary-dictionary;1,0,3436239680,25.7085,3.35179,0.281449
m,m,50000000,PTHash;8;0.98;dictionary-dictionary;1,1,3436239680,25.5128,3.353,0.281785
m,m,50000000,PTHash;8;0.98;dictionary-dictionary;1,2,3436240192,25.5572,3.34959,0.281189
m,m,50000000,PTHash;8;0.98;dictionary-dictionary;1,3,3436239872,25.5705,3.3492,0.279262
m,m,50000000,PTHash;8;0.98;dictionary-dictionary;1,4,3436239552,25.613,3.36087,0.282017
m,h,100000000,AceHash;4;0.8;1;1;1;0,0,1200854576,18.7607,2.95428,0.296121
m,h,100000000,AceHash;4;0.8;1;1;1;0,1,1200854576,18.7577,2.9535,0.297705
m,h,100000000,AceHash;4;0.8;1;1;1;0,2,1200854576,18.7663,2.9551,0.296962
m,h,100000000,AceHash;4;0.8;1;1;1;0,3,1200854576,18.7654,2.95552,0.296626
m,h,100000000,AceHash;4;0.8;1;1;1;0,4,1200854576,18.7854,2.95536,0.297725
m,h,100000000,AceHash;2.5;1;1;1;1;0,0,1147412096,21.6367,3.14448,0.317484
m,h,100000000,AceHash;2.5;1;1;1;1;0,1,1147412096,21.6431,3.14497,0.316788
m,h,100000000,AceHash;2.5;1;1;1;1;0,2,1147412096,21.6399,3.15168,0.315751
m,h,100000000,AceHash;2.5;1;1;1;1;0,3,1147412096,21.6441,3.14611,0.315452
m,h,100000000,AceHash;2.5;1;1;1;1;0,4,1147412096,21.6357,3.14498,0.317071
m,h,100000000,std::unordered_map,0,0,14.14,5.70083,0.47902
m,h,100000000,std::unordered_map,1,0,13.3308,5.65521,0.467805
m,h,100000000,std::unordered_map,2,0,13.327,5.64517,0.469963
m,h,100000000,std::unordered_map,3,0,13.3315,5.63623,0.469161
m,h,100000000,std::unordered_map,4,0,13.3311,5.64854,0.468296
m,h,100000000,absl::flat_hash_map,0,0,17.3315,5.33037,0.537385
m,h,100000000,absl::flat_hash_map,1,0,17.3195,5.32856,0.536561
m,h,100000000,absl::flat_hash_map,2,0,17.3216,5.33763,0.537141
m,h,100000000,absl::flat_hash_map,3,0,17.3384,5.31826,0.536502
m,h,100000000,absl::flat_hash_map,4,0,17.3173,5.33438,0.537309
m,h,100000000,VectorMap;0.6,0,21333333376,22.2046,5.01801,0.451066
m,h,100000000,VectorMap;0.6,1,21333333376,22.2079,5.01686,0.450969
m,h,100000000,VectorMap;0.6,2,21333333376,22.2256,5.02612,0.448693
m,h,100000000,VectorMap;0.6,3,21333333376,22.2193,5.01867,0.45824
m,h,100000000,VectorMap;0.6,4,21333333376,22.2168,5.01907,0.459394
m,h,100000000,VectorMap;0.7,0,18285714304,21.2961,5.79867,0.515535
m,h,100000000,VectorMap;0.7,1,18285714304,21.2779,5.7941,0.520682
m,h,100000000,VectorMap;0.7,2,18285714304,21.2984,5.80032,0.518221
m,h,100000000,VectorMap;0.7,3,18285714304,21.295,5.80866,0.519296
m,h,100000000,VectorMap;0.7,4,18285714304,21.2852,5.79656,0.527436
m,h,100000000,VectorMap;0.8,0,16000000000,20.5737,6.7183,0.603282
m,h,100000000,VectorMap;0.8,1,16000000000,20.5744,6.70919,0.598339
m,h,100000000,VectorMap;0.8,2,16000000000,20.5746,6.71559,0.605567
m,h,100000000,VectorMap;0.8,3,16000000000,20.579,6.71858,0.597365
m,h,100000000,VectorMap;0.8,4,16000000000,20.5674,6.7172,0.601969
m,h,100000000,BBHash;2;0,0,1170966080,41.9293,19.1763,1.2712
m,h,100000000,BBHash;2;0,1,1170966080,41.8819,19.1847,1.27051
m,h,100000000,BBHash;2;0,2,1170966080,41.8365,19.1717,1.27318
m,h,100000000,BBHash;2;0,3,1170966080,41.9407,19.1868,1.27445
m,h,100000000,BBHash;2;0,4,1170966080,41.9163,19.1946,1.27371
m,h,100000000,BBHash;5;0,0,1487043264,34.128,16.8183,1.12981
m,h,100000000,BBHash;5;0,1,1487043264,34.1054,16.7867,1.13006
m,h,100000000,BBHash;5;0,2,1487043264,34.0512,16.8639,1.13228
m,h,100000000,BBHash;5;0,3,1487043264,34.0061,16.8259,1.13146
m,h,100000000,BBHash;5;0,4,1487043264,34.0077,16.8309,1.13044
m,h,100000000,PTHash;5;0.8;dictionary-dictionary;0,0,1188165952,61.9782,6.37272,0.531781
m,h,100000000,PTHash;5;0.8;dictionary-dictionary;0,1,1188166336,62.5032,6.38477,0.532651
m,h,100000000,PTHash;5;0.8;dictionary-dictionary;0,2,1188166144,61.7996,6.39869,0.532611
m,h,100000000,PTHash;5;0.8;dictionary-dictionary;0,3,1188166144,62.0714,6.39658,0.533989
m,h,100000000,PTHash;5;0.8;dictionary-dictionary;0,4,1188166080,61.961,6.38137,0.531145
m,h,100000000,PTHash;8;0.98;dictionary-dictionary;1,0,1145937280,59.0543,7.17775,0.620076
m,h,100000000,PTHash;8;0.98;dictionary-dictionary;1,1,1145938560,59.8952,7.16562,0.619665
m,h,100000000,PTHash;8;0.98;dictionary-dictionary;1,2,1145937408,58.9986,7.15934,0.619054
m,h,100000000,PTHash;8;0.98;dictionary-dictionary;1,3,1145937408,59.8688,7.17232,0.620236
m,h,100000000,PTHash;8;0.98;dictionary-dictionary;1,4,1145938880,59.4036,7.1648,0.617775
m,m,100000000,AceHash;4;0.8;1;1;1;0,0,8200844312,20.9632,3.45385,0.359182
m,m,100000000,AceHash;4;0.8;1;1;1;0,1,8200844312,20.9799,3.45489,0.360564
m,m,100000000,AceHash;4;0.8;1;1;1;0,2,8200844312,20.9536,3.45277,0.361235
m,m,100000000,AceHash;4;0.8;1;1;1;0,3,8200844312,20.9681,3.45824,0.358776
m,m,100000000,AceHash;4;0.8;1;1;1;0,4,8200844312,20.9825,3.45336,0.358375
m,m,100000000,AceHash;2.5;1;1;1;1;0,0,6747463224,23.3986,3.63798,0.381246
m,m,100000000,AceHash;2.5;1;1;1;1;0,1,6747463224,23.3925,3.63832,0.380079
m,m,100000000,AceHash;2.5;1;1;1;1;0,2,6747463224,23.4134,3.63584,0.380038
m,m,100000000,AceHash;2.5;1;1;1;1;0,3,6747463224,23.3936,3.63723,0.3813
m,m,100000000,AceHash;2.5;1;1;1;1;0,4,6747463224,23.4005,3.63703,0.382175
m,m,100000000,std::unordered_map,0,0,14.7395,5.789,0.496123
m,m,100000000,std::unordered_map,1,0,13.5143,5.66095,0.476597
m,m,100000000,std::unordered_map,2,0,13.5124,5.66834,0.477536
m,m,100000000,std::unordered_map,3,0,13.5072,5.66482,0.476985
m,m,100000000,std::unordered_map,4,0,13.5258,5.67912,0.475627
m,m,100000000,absl::flat_hash_map,0,0,17.2979,5.06378,0.527923
m,m,100000000,absl::flat_hash_map,1,0,17.295,5.05599,0.527531
m,m,100000000,absl::flat_hash_map,2,0,17.2902,5.04025,0.529138
m,m,100000000,absl::flat_hash_map,3,0,17.3049,5.04583,0.529432
m,m,100000000,absl::flat_hash_map,4,0,17.3159,5.05215,0.529097
m,m,100000000,VectorMap;0.6,0,21333333376,22.3555,4.95824,0.467071
m,m,100000000,VectorMap;0.6,1,21333333376,22.3857,4.95335,0.467546
m,m,100000000,VectorMap;0.6,2,21333333376,22.3793,4.94596,0.462957
m,m,100000000,VectorMap;0.6,3,21333333376,22.3504,4.96066,0.465795
m,m,100000000,VectorMap;0.6,4,21333333376,22.3934,4.95859,0.464557
m,m,100000000,VectorMap;0.7,0,18285714304,21.4186,5.93597,0.549517
m,m,100000000,VectorMap;0.7,1,18285714304,21.416,5.93005,0.544067
m,m,100000000,VectorMap;0.7,2,18285714304,21.4223,5.93138,0.543712
m,m,100000000,VectorMap;0.7,3,18285714304,21.4312,5.94345,0.547227
m,m,100000000,VectorMap;0.7,4,18285714304,21.4176,5.95107,0.542928
m,m,100000000,VectorMap;0.8,0,16000000000,20.6888,6.96662,0.640625
m,m,100000000,VectorMap;0.8,1,16000000000,20.7059,6.98135,0.630664
m,m,100000000,VectorMap;0.8,2,16000000000,20.7251,6.95959,0.631265
m,m,100000000,VectorMap;0.8,3,16000000000,20.6964,6.96515,0.632438
m,m,100000000,VectorMap;0.8,4,16000000000,20.712,6.96535,0.646632
m,m,100000000,BBHash;2;0,0,6770966080,42.7762,20.18,1.31592
m,m,100000000,BBHash;2;0,1,6770966080,42.8399,20.1967,1.31614
m,m,100000000,BBHash;2;0,2,6770966080,43.1593,20.184,1.31753
m,m,100000000,BBHash;2;0,3,6770966080,43.199,20.1956,1.31851
m,m,100000000,BBHash;2;0,4,6770966080,43.017,20.2075,1.31856
m,m,100000000,BBHash;5;0,0,7087043264,35.0873,17.5324,1.16877
m,m,100000000,BBHash;5;0,1,7087043264,35.0677,17.5256,1.16953
m,m,100000000,BBHash;5;0,2,7087043264,35.1315,17.5579,1.17052
m,m,100000000,BBHash;5;0,3,7087043264,35.0421,17.5262,1.1697
m,m,100000000,BBHash;5;0,4,7087043264,34.9155,17.508,1.16755
m,m,100000000,PTHash;5;0.8;dictionary-dictionary;0,0,8188166080,68.3433,7.13716,0.578815
m,m,100000000,PTHash;5;0.8;dictionary-dictionary;0,1,8188165952,68.4249,7.13701,0.575468
m,m,100000000,PTHash;5;0.8;dictionary-dictionary;0,2,8188165952,68.8871,7.13168,0.577666
m,m,100000000,PTHash;5;0.8;dictionary-dictionary;0,3,8188166080,68.6168,7.1401,0.577222
m,m,100000000,PTHash;5;0.8;dictionary-dictionary;0,4,8188166144,68.6522,7.13909,0.578716
m,m,100000000,PTHash;8;0.98;dictionary-dictionary;1,0,6860222976,61.1606,7.80457,0.648304
m,m,100000000,PTHash;8;0.98;dictionary-dictionary;1,1,6860223040,61.8092,7.82008,0.651507
m,m,100000000,PTHash;8;0.98;dictionary-dictionary;1,2,6860224320,62.1575,7.84285,0.653425
m,m,100000000,PTHash;8;0.98;dictionary-dictionary;1,3,6860223232,62.3796,7.82018,0.652061
m,m,100000000,PTHash;8;0.98;dictionary-dictionary;1,4,6860222848,61.8469,7.83643,0.654215
